EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"8,475",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,03-Nov-2025 05:00 PM,13-Nov-2025 11:00 AM,03-Nov-2025 05:00 PM,12-Nov-2025 05:00 PM,NA ,NA ,03-Nov-2025 05:00 PM,12-Nov-2025 05:00 PM,1,ICICI BANK,Construction of Community Centre at Bhaliadanga in ward No_22,Construction of Community Centre at Bhaliadanga in ward No_22,Please refer Tender documents. ,NA ,"8,47,458",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Municipal Bodies||Balasore Municipality,BM_04_2025_26,2025_ORULB_120702_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, Balasore Municipality","Executive Officer, Balasore Municipality",AOC,EO ME CP AE AEE,Internal,,Pranabananda Sahu,13-Jan-2026 07:02 PM,techsummary_561445.pdf (887.03 KB),EO ME CP AE AEE,Internal,,Pranabananda Sahu,13-Jan-2026 07:05 PM,finsummary_561445.pdf (887.03 KB),Finance,Tender open successfully,Pranabananda Sahu,13-Nov-2025 12:56 PM,,BOQ Comparative Chart,13-Jan-2026,"INR 847,458",60.0,Pranabananda Sahu,13-Jan-2026 07:07 PM,WO0416.pdf (1425.00 KB),1,3216055,bishnupriya mallik,12-Nov-2025 02:48 PM,Rejected-AOC,L1,13-Jan-2026 07:07 PM,1.0,3216169.0,Ranjan Kumar Mallik,INR,"762,797.19",Municipal Bodies||Balasore Municipality,2025_ORULB_120702_16,BM_04_2025_26,Construction of Community Centre at Bhaliadanga in ward No_22,AOC
,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3216169,Ranjan Kumar Mallik,12-Nov-2025 02:38 PM,Accepted-AOC,WO,13-Jan-2026 07:07 PM,,,,,,,,,,AOC
